run_id,cn_file,INP_count_recomputed,INP_count_ice,INP_count_abs_diff,INP_count_rel_diff_display,INP_cn_0_recomputed,INP_cn_0_ice,INP_cn_0_abs_diff,INP_cn_0_rel_diff_display,INP_cn_flush_recomputed,INP_cn_flush_ice,INP_cn_flush_abs_diff,INP_cn_flush_rel_diff_display,dt_inferred_s,t_flush_s,t_exp_s,flow_flush_mean,flow_exp_mean
159,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_159_cn.txt,497.0,497.0,0.0,0.000000,168.13261163734774,168.095,0.037611637347737314,0.022375,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5167567567567564,3.2844444444444445
160,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_160_cn.txt,4.0,4.0,0.0,0.000000,1.399825021872266,1.399,0.000825021872266074,0.058972,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5162162162162165,3.175
161,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_161_cn.txt,1.0,1.0,0.0,0.000000,0.35044681969511127,0.351,0.0005531803048887118,0.157601,0.10742869420422196,0.107,0.000428694204221966,0.400649,3.0,222.0,54.0,2.51581081081081,3.1705555555555556
162,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_162_cn.txt,0.0,0.0,0.0,NA(denominator=0),0.0,0.0,0.0,NA(denominator=0),0.10743446497636441,0.107,0.0004344649763644154,0.406042,3.0,222.0,54.0,2.5156756756756757,3.1727777777777777
163,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_163_cn.txt,22.0,22.0,0.0,0.000000,7.677543186180422,7.678,0.00045681381957773937,0.005950,0.21489201676157735,0.215,0.00010798323842264868,0.050225,3.0,222.0,54.0,2.515405405405405,3.183888888888889
164,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_164_cn.txt,65.0,65.0,0.0,0.000000,22.545959070412763,22.555,0.009040929587236235,0.040084,0.21493820526598603,0.215,6.179473401396463e-05,0.028742,3.0,222.0,54.0,2.514864864864865,3.203333333333333
165,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_165_cn.txt,406.0,406.0,0.0,0.000000,139.4230769230769,139.455,0.03192307692310692,0.022891,0.10748642983823291,0.107,0.0004864298382329102,0.454607,3.0,222.0,54.0,2.5144594594594594,3.235555555555556
166,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_166_cn.txt,994.0,994.0,0.0,0.000000,338.5558583106267,338.498,0.057858310626727416,0.017093,0.42978403352315475,0.43,0.00021596647684524184,0.050225,3.0,222.0,54.0,2.5154054054054047,3.262222222222222
167,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_167_cn.txt,2969.0,2969.0,0.0,0.000000,1004.2279722645019,1003.832,0.3959722645018928,0.039446,0.42985331255709,0.43,0.00014668744291002067,0.034113,3.0,222.0,54.0,2.5149999999999997,3.285
168,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_168_cn.txt,4783.0,4783.0,0.0,0.000000,1595.9292625959292,1596.196,0.2667374040706818,0.016711,0.3223553430398109,0.322,0.0003553430398108848,0.110355,3.0,222.0,54.0,2.5152702702702703,3.33
169,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_169_cn.txt,514.0,514.0,0.0,0.000000,175.81665811527282,175.867,0.0503418847271746,0.028625,0.1074229240519927,0.107,0.0004229240519927069,0.395256,3.0,222.0,54.0,2.515945945945946,3.2483333333333335
170,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_170_cn.txt,9.0,9.0,0.0,0.000000,3.1375283249084887,3.137,0.0005283249084886421,0.016842,0.3222168519413566,0.322,0.00021685194135656616,0.067345,3.0,222.0,54.0,2.5163513513513514,3.1872222222222226
171,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_171_cn.txt,4.0,4.0,0.0,0.000000,1.4035087719298245,1.403,0.0005087719298244586,0.036263,0.429553264604811,0.43,0.00044673539518896854,0.103892,3.0,222.0,54.0,2.5167567567567564,3.1666666666666665
172,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_172_cn.txt,4.0,4.0,0.0,0.000000,1.4062225347161186,1.406,0.00022253471611866082,0.015828,0.32221685194135663,0.322,0.00021685194135662167,0.067345,3.0,222.0,54.0,2.516351351351351,3.160555555555556
173,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_173_cn.txt,15.0,15.0,0.0,0.000000,5.235602094240838,5.235,0.0006020942408380137,0.011501,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.516081081081081,3.183333333333333
174,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_174_cn.txt,109.0,109.0,0.0,0.000000,37.853794061469,37.86,0.006205938530996491,0.016392,0.10746332813927247,0.107,0.0004633281392724675,0.433017,3.0,222.0,54.0,2.515,3.1994444444444445
175,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_175_cn.txt,561.0,561.0,0.0,0.000000,193.34826813717044,193.404,0.05573186282956044,0.028816,0.42964554242749736,0.43,0.0003544575725026311,0.082432,3.0,222.0,54.0,2.5162162162162156,3.223888888888889
176,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_176_cn.txt,1377.0,1377.0,0.0,0.000000,469.16524701873936,469.192,0.026752981260642628,0.005702,0.32230339492909327,0.322,0.00030339492909325916,0.094222,3.0,222.0,54.0,2.5156756756756757,3.261111111111111
177,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_177_cn.txt,2372.0,2372.0,0.0,0.000000,801.3513513513514,801.171,0.1803513513513053,0.022511,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5163513513513514,3.2888888888888888
178,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_178_cn.txt,7050.0,7050.0,0.0,0.000000,2364.5815864497736,2364.846,0.2644135502264362,0.011181,1.1813349084465448,1.182,0.0006650915534551771,0.056268,3.0,222.0,54.0,2.5166216216216215,3.312777777777778
179,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_179_cn.txt,850.0,850.0,0.0,0.000000,286.67790893760537,286.678,9.106239463108068e-05,0.000032,0.5368551028077522,0.537,0.00014489719224786146,0.026983,3.0,222.0,54.0,2.517162162162162,3.2944444444444447
180,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_180_cn.txt,3.0,3.0,0.0,0.000000,1.0460251046025104,1.046,2.5104602510372942e-05,0.002400,0.21482277121374865,0.215,0.0001772287862513433,0.082432,3.0,222.0,54.0,2.5162162162162165,3.1866666666666665
181,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_181_cn.txt,1.0,1.0,0.0,0.000000,0.35081564637782847,0.351,0.00018435362217150697,0.052522,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.516081081081081,3.167222222222222
182,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_182_cn.txt,4.0,4.0,0.0,0.000000,1.401787278780445,1.402,0.00021272121955484558,0.015173,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.517027027027027,3.1705555555555556
183,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_183_cn.txt,5.0,5.0,0.0,0.000000,1.747640685075149,1.748,0.00035931492485108407,0.020556,0.10744023636852001,0.107,0.0004402363685200167,0.411436,3.0,222.0,54.0,2.5155405405405404,3.1788888888888884
184,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_184_cn.txt,77.0,77.0,0.0,0.000000,26.75933970460469,26.769,0.009660295395306662,0.036088,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515405405405405,3.1972222222222224
185,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_185_cn.txt,392.0,392.0,0.0,0.000000,134.98622589531678,134.963,0.023225895316784317,0.017209,0.32230339492909327,0.322,0.00030339492909325916,0.094222,3.0,222.0,54.0,2.5156756756756757,3.2266666666666666
186,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_186_cn.txt,1147.0,1147.0,0.0,0.000000,391.4007848490018,391.401,0.0002151509982013522,0.000055,0.32230339492909327,0.322,0.00030339492909325916,0.094222,3.0,222.0,54.0,2.5156756756756757,3.256111111111111
187,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_187_cn.txt,3056.0,3056.0,0.0,0.000000,1027.9179280188362,1027.687,0.23092801883626635,0.022471,0.1074229240519927,0.107,0.0004229240519927069,0.395256,3.0,222.0,54.0,2.515945945945946,3.3033333333333332
188,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_188_cn.txt,8290.0,8290.0,0.0,0.000000,2763.333333333334,2762.719,0.6143333333338887,0.022237,0.42966861807830703,0.43,0.00033138192169296365,0.077066,3.0,222.0,54.0,2.516081081081081,3.333333333333333
189,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_189_cn.txt,866.0,866.0,0.0,0.000000,291.729829880411,291.746,0.016170119588991838,0.005543,0.5369127516778524,0.537,8.724832214768163e-05,0.016247,3.0,222.0,54.0,2.5168918918918917,3.2983333333333333
190,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_190_cn.txt,4.0,4.0,0.0,0.000000,1.394700139470014,1.395,0.00029986052998598467,0.021495,0.10738831615120276,0.107,0.0003883161512027583,0.362912,3.0,222.0,54.0,2.5167567567567564,3.1866666666666665
191,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_191_cn.txt,6.0,6.0,0.0,0.000000,2.108592514496573,2.108,0.0005925144965730489,0.028108,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.516486486486486,3.161666666666667
192,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_192_cn.txt,9.0,9.0,0.0,0.000000,3.158448850675557,3.16,0.001551149324443113,0.049087,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5164864864864867,3.166111111111111
193,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_193_cn.txt,22.0,22.0,0.0,0.000000,7.701732889900229,7.703,0.001267110099771429,0.016450,0.10742869420422192,0.107,0.0004286942042219244,0.400649,3.0,222.0,54.0,2.515810810810811,3.1738888888888885
194,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_194_cn.txt,81.0,81.0,0.0,0.000000,28.124999999999996,28.123,0.001999999999995339,0.007112,0.10741138560687434,0.107,0.00041138560687434267,0.384473,3.0,222.0,54.0,2.516216216216216,3.2
195,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_195_cn.txt,333.0,333.0,0.0,0.000000,114.62994836488814,114.637,0.00705163511186413,0.006151,0.10744600838078867,0.107,0.0004460083807886761,0.416830,3.0,222.0,54.0,2.515405405405405,3.2277777777777774
196,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_196_cn.txt,825.0,825.0,0.0,0.000000,279.94570749915164,280.12,0.17429250084836667,0.062221,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.514594594594594,3.2744444444444447
197,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_197_cn.txt,1803.0,1803.0,0.0,0.000000,606.0504201680673,606.22,0.16957983193276505,0.027973,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5158108108108106,3.3055555555555554
198,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_198_cn.txt,3482.0,3482.0,0.0,0.000000,1161.2472903118228,1161.247,0.0002903118227095547,0.000025,0.10742869420422192,0.107,0.0004286942042219244,0.400649,3.0,222.0,54.0,2.515810810810811,3.331666666666666
199,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_199_cn.txt,390.0,390.0,0.0,0.000000,131.31313131313135,131.306,0.007131313131338857,0.005431,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515810810810811,3.2999999999999994
200,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_200_cn.txt,6.0,6.0,0.0,0.000000,2.0953378732320584,2.096,0.0006621267679416398,0.031590,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.516891891891891,3.1816666666666666
201,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_201_cn.txt,1.0,1.0,0.0,0.000000,0.35155563367902964,0.351,0.0005556336790296657,0.158300,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5159459459459455,3.160555555555556
202,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_202_cn.txt,2.0,2.0,0.0,0.000000,0.7028641714988577,0.703,0.00013582850114224332,0.019321,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5145945945945947,3.161666666666667
203,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_203_cn.txt,12.0,12.0,0.0,0.000000,4.195804195804196,4.196,0.00019580419580389474,0.004666,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.513108108108108,3.1777777777777776
204,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_204_cn.txt,59.0,59.0,0.0,0.000000,20.496786520757336,20.507,0.010213479242665358,0.049805,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.513243243243243,3.1983333333333333
205,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_205_cn.txt,191.0,191.0,0.0,0.000000,65.51191905333562,65.508,0.003919053335621925,0.005983,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5129729729729724,3.2394444444444446
206,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_206_cn.txt,489.0,489.0,0.0,0.000000,166.2134602311353,166.185,0.028460231135284175,0.017126,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5137837837837838,3.268888888888889
207,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_207_cn.txt,1343.0,1343.0,0.0,0.000000,452.3408555069047,452.392,0.05114449309530755,0.011305,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.514459459459459,3.2988888888888885
208,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_208_cn.txt,2855.0,2855.0,0.0,0.000000,950.2413047096023,950.136,0.10530470960236471,0.011083,0.10744023636852001,0.107,0.0004402363685200167,0.411436,3.0,222.0,54.0,2.5155405405405404,3.338333333333333
209,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_209_cn.txt,277.0,277.0,0.0,0.000000,93.29740653418659,93.292,0.005406534186590761,0.005795,0.10746910263299302,0.107,0.00046910263299301813,0.438414,3.0,222.0,54.0,2.514864864864865,3.2988888888888885
210,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_210_cn.txt,1.0,1.0,0.0,0.000000,0.3493449781659389,0.349,0.00034497816593892505,0.098848,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515810810810811,3.1805555555555554
211,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_211_cn.txt,1.0,1.0,0.0,0.000000,0.3516792685071215,0.352,0.0003207314928784788,0.091117,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.515810810810811,3.1594444444444445
212,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_212_cn.txt,1.0,1.0,0.0,0.000000,0.35056967572305003,0.351,0.0004303242769499449,0.122600,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5144594594594594,3.1694444444444443
213,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_213_cn.txt,12.0,12.0,0.0,0.000000,4.195804195804196,4.197,0.0011958041958042287,0.028492,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5152702702702703,3.1777777777777776
214,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_214_cn.txt,52.0,52.0,0.0,0.000000,17.971315016416106,17.968,0.003315016416106431,0.018450,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5101351351351346,3.215
215,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_215_cn.txt,177.0,177.0,0.0,0.000000,60.70999828502829,60.693,0.01699828502829348,0.028007,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5101351351351346,3.2394444444444446
216,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_216_cn.txt,455.0,455.0,0.0,0.000000,154.28958969142082,154.29,0.000410308579176899,0.000266,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.2766666666666664
217,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_217_cn.txt,1029.0,1029.0,0.0,0.000000,345.7080463631782,345.708,4.636317817130475e-05,0.000013,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.51027027027027,3.3072222222222223
218,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_218_cn.txt,2613.0,2613.0,0.0,0.000000,870.5647176411795,870.178,0.3867176411795299,0.044441,0.10767160161507405,0.108,0.00032839838492594586,0.304073,3.0,222.0,54.0,2.5101351351351346,3.3349999999999995
219,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_219_cn.txt,275.0,275.0,0.0,0.000000,92.67059814658805,92.686,0.015401853411958655,0.016617,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.297222222222222
220,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_220_cn.txt,0.0,0.0,0.0,NA(denominator=0),0.0,0.0,0.0,NA(denominator=0),0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.1805555555555554
221,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_221_cn.txt,3.0,3.0,0.0,0.000000,1.05318588730911,1.053,0.00018588730911006657,0.017653,0.1076831960372584,0.108,0.00031680396274159917,0.293337,3.0,222.0,54.0,2.5098648648648645,3.165
222,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_222_cn.txt,2.0,2.0,0.0,0.000000,0.701877522372346,0.702,0.00012247762765393855,0.017447,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5101351351351346,3.1661111111111113
223,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_223_cn.txt,5.0,5.0,0.0,0.000000,1.7409470752089138,1.741,5.292479108631731e-05,0.003040,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5098648648648645,3.1911111111111112
224,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_224_cn.txt,47.0,47.0,0.0,0.000000,16.265789929053472,16.266,0.00021007094652603087,0.001291,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.210555555555555
225,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_225_cn.txt,137.0,137.0,0.0,0.000000,46.98216735253772,46.982,0.00016735253772282022,0.000356,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.24
226,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_226_cn.txt,740.0,740.0,0.0,0.000000,251.14542677753263,251.131,0.014426777532634105,0.005745,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5098648648648645,3.273888888888889
227,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_227_cn.txt,2116.0,2116.0,0.0,0.000000,712.2181083810167,712.098,0.12010838101673471,0.016867,0.3230495881117752,0.323,4.9588111775189514e-05,0.015352,3.0,222.0,54.0,2.5098648648648645,3.3011111111111107
228,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_228_cn.txt,2971.0,2971.0,0.0,0.000000,990.4984164027338,990.223,0.27541640273386747,0.027814,0.10767739851405193,0.108,0.00032260148594806526,0.298705,3.0,222.0,54.0,2.5099999999999993,3.332777777777778
229,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_229_cn.txt,266.0,266.0,0.0,0.000000,89.75873122996457,89.739,0.019731229964563113,0.021987,0.32301480484522216,0.323,1.4804845222149421e-05,0.004584,3.0,222.0,54.0,2.5101351351351346,3.292777777777778
230,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_230_cn.txt,3.0,3.0,0.0,0.000000,1.0460251046025104,1.046,2.5104602510372942e-05,0.002400,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.1866666666666665
231,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_231_cn.txt,2.0,2.0,0.0,0.000000,0.7026172492534691,0.703,0.0003827507465308244,0.054445,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5098648648648645,3.1627777777777784
232,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_232_cn.txt,2.0,2.0,0.0,0.000000,0.6985679357317499,0.699,0.00043206426825004307,0.061812,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5098648648648645,3.181111111111111
233,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_233_cn.txt,10.0,10.0,0.0,0.000000,3.4818941504178276,3.481,0.0008941504178276993,0.025687,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.191111111111111
234,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_234_cn.txt,34.0,34.0,0.0,0.000000,11.758602801314195,11.759,0.0003971986858051224,0.003378,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.2127777777777777
235,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_235_cn.txt,123.0,123.0,0.0,0.000000,42.14493746787733,42.135,0.009937467877328743,0.023585,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.5099999999999993,3.242777777777778
236,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_236_cn.txt,368.0,368.0,0.0,0.000000,125.06372132540358,125.064,0.0002786745964158399,0.000223,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.51,3.2694444444444444
237,D:\Download\PINE-07-06\20260410_test\L1_Data\exportdata\exportdata_cn\OP1\PINE-07-06_20260410_test_op_id_1_run_id_237_cn.txt,707.0,707.0,0.0,0.000000,238.12731559447627,238.167,0.03968440552372954,0.016662,0.0,0.0,0.0,NA(denominator=0),3.0,222.0,54.0,2.509729729729729,3.2988888888888885
